sample_id,class_label,class_name,image_path,conditioning_sigma,activation_path,batch_index,umap_x,umap_y
sample_007357,751,racer,images/imagenet_real/sample_007357.png,50.0,activations/imagenet_real/batch_000000,215,3.1075966,-7.11708
sample_007422,827,stove,images/imagenet_real/sample_007422.png,50.0,activations/imagenet_real/batch_000000,216,-0.59815735,-1.0002636
sample_007523,2,great_white_shark,images/imagenet_real/sample_007523.png,50.0,activations/imagenet_real/batch_000000,217,-0.27238446,-12.893697
sample_007534,88,macaw,images/imagenet_real/sample_007534.png,50.0,activations/imagenet_real/batch_000000,218,-4.961119,7.744027
sample_007563,86,partridge,images/imagenet_real/sample_007563.png,50.0,activations/imagenet_real/batch_000000,219,-4.877998,4.64375
sample_007590,665,moped,images/imagenet_real/sample_007590.png,50.0,activations/imagenet_real/batch_000000,220,1.987742,-0.846912
sample_007594,394,sturgeon,images/imagenet_real/sample_007594.png,50.0,activations/imagenet_real/batch_000000,221,8.2626,7.387908
sample_007602,394,sturgeon,images/imagenet_real/sample_007602.png,50.0,activations/imagenet_real/batch_000000,222,8.523685,8.042869
sample_007616,88,macaw,images/imagenet_real/sample_007616.png,50.0,activations/imagenet_real/batch_000000,223,-4.671761,7.636566
sample_007658,115,sea_slug,images/imagenet_real/sample_007658.png,50.0,activations/imagenet_real/batch_000000,224,16.208717,-5.074678
sample_007728,704,parking_meter,images/imagenet_real/sample_007728.png,50.0,activations/imagenet_real/batch_000000,225,0.87236387,-0.23763292
sample_007742,197,giant_schnauzer,images/imagenet_real/sample_007742.png,50.0,activations/imagenet_real/batch_000000,226,1.4315904,4.37396
sample_007773,704,parking_meter,images/imagenet_real/sample_007773.png,50.0,activations/imagenet_real/batch_000000,227,1.024259,0.69166493
sample_007783,173,Ibizan_hound,images/imagenet_real/sample_007783.png,50.0,activations/imagenet_real/batch_000000,228,3.6284604,2.3239372
sample_007869,67,diamondback,images/imagenet_real/sample_007869.png,50.0,activations/imagenet_real/batch_000000,229,-0.34264892,16.004028
sample_007914,319,dragonfly,images/imagenet_real/sample_007914.png,50.0,activations/imagenet_real/batch_000000,230,-10.030945,3.2450504
sample_007924,173,Ibizan_hound,images/imagenet_real/sample_007924.png,50.0,activations/imagenet_real/batch_000000,231,3.0971391,2.260463
sample_008015,725,pitcher,images/imagenet_real/sample_008015.png,50.0,activations/imagenet_real/batch_000000,232,-1.2466522,0.09840987
sample_008047,86,partridge,images/imagenet_real/sample_008047.png,50.0,activations/imagenet_real/batch_000000,233,-4.8677626,4.6948886
sample_008079,704,parking_meter,images/imagenet_real/sample_008079.png,50.0,activations/imagenet_real/batch_000000,234,0.72577024,-0.04118363
sample_008138,67,diamondback,images/imagenet_real/sample_008138.png,50.0,activations/imagenet_real/batch_000000,235,-0.35779062,15.895736
sample_008143,173,Ibizan_hound,images/imagenet_real/sample_008143.png,50.0,activations/imagenet_real/batch_000000,236,3.3939648,2.3219125
sample_008146,86,partridge,images/imagenet_real/sample_008146.png,50.0,activations/imagenet_real/batch_000000,237,-5.1320486,4.454302
sample_008158,197,giant_schnauzer,images/imagenet_real/sample_008158.png,50.0,activations/imagenet_real/batch_000000,238,1.439337,4.225896
sample_008169,67,diamondback,images/imagenet_real/sample_008169.png,50.0,activations/imagenet_real/batch_000000,239,-0.3376136,15.981096
sample_008192,665,moped,images/imagenet_real/sample_008192.png,50.0,activations/imagenet_real/batch_000000,240,1.9326183,-0.75010234
sample_008211,394,sturgeon,images/imagenet_real/sample_008211.png,50.0,activations/imagenet_real/batch_000000,241,8.51228,7.949998
sample_008239,2,great_white_shark,images/imagenet_real/sample_008239.png,50.0,activations/imagenet_real/batch_000000,242,-0.30849433,-12.976295
sample_008267,2,great_white_shark,images/imagenet_real/sample_008267.png,50.0,activations/imagenet_real/batch_000000,243,-0.24551547,-12.992959
sample_008272,394,sturgeon,images/imagenet_real/sample_008272.png,50.0,activations/imagenet_real/batch_000000,244,8.47744,8.162004
sample_008274,649,megalith,images/imagenet_real/sample_008274.png,50.0,activations/imagenet_real/batch_000000,245,5.963706,-1.3871278
sample_008344,67,diamondback,images/imagenet_real/sample_008344.png,50.0,activations/imagenet_real/batch_000000,246,-0.20548455,15.709474
sample_008373,725,pitcher,images/imagenet_real/sample_008373.png,50.0,activations/imagenet_real/batch_000000,247,-1.2500618,-0.029526278
sample_008427,649,megalith,images/imagenet_real/sample_008427.png,50.0,activations/imagenet_real/batch_000000,248,5.775014,-1.3150262
sample_008433,665,moped,images/imagenet_real/sample_008433.png,50.0,activations/imagenet_real/batch_000000,249,2.1912992,-0.4863999
sample_008440,173,Ibizan_hound,images/imagenet_real/sample_008440.png,50.0,activations/imagenet_real/batch_000000,250,3.1070366,2.2370763
sample_008456,173,Ibizan_hound,images/imagenet_real/sample_008456.png,50.0,activations/imagenet_real/batch_000000,251,3.6170728,2.29862
sample_008486,725,pitcher,images/imagenet_real/sample_008486.png,50.0,activations/imagenet_real/batch_000000,252,-1.2518793,-0.0046784854
sample_008487,394,sturgeon,images/imagenet_real/sample_008487.png,50.0,activations/imagenet_real/batch_000000,253,8.25083,7.400132
sample_008581,751,racer,images/imagenet_real/sample_008581.png,50.0,activations/imagenet_real/batch_000000,254,2.9115827,-7.6022325
sample_008582,827,stove,images/imagenet_real/sample_008582.png,50.0,activations/imagenet_real/batch_000000,255,-0.6051063,-1.1248546
sample_008609,725,pitcher,images/imagenet_real/sample_008609.png,50.0,activations/imagenet_real/batch_000000,256,-1.4090676,1.1127682
sample_008610,649,megalith,images/imagenet_real/sample_008610.png,50.0,activations/imagenet_real/batch_000000,257,5.5318656,-1.2003224
sample_008634,197,giant_schnauzer,images/imagenet_real/sample_008634.png,50.0,activations/imagenet_real/batch_000000,258,1.339089,4.749851
sample_008706,704,parking_meter,images/imagenet_real/sample_008706.png,50.0,activations/imagenet_real/batch_000000,259,0.84715605,-0.29737023
sample_008771,751,racer,images/imagenet_real/sample_008771.png,50.0,activations/imagenet_real/batch_000000,260,2.861239,-7.7754188
sample_008788,86,partridge,images/imagenet_real/sample_008788.png,50.0,activations/imagenet_real/batch_000000,261,-4.816728,4.789332
sample_008841,649,megalith,images/imagenet_real/sample_008841.png,50.0,activations/imagenet_real/batch_000000,262,5.576794,-1.1990199
sample_008937,704,parking_meter,images/imagenet_real/sample_008937.png,50.0,activations/imagenet_real/batch_000000,263,0.755498,-0.033099692
sample_008950,394,sturgeon,images/imagenet_real/sample_008950.png,50.0,activations/imagenet_real/batch_000000,264,8.525274,8.16671
sample_008991,725,pitcher,images/imagenet_real/sample_008991.png,50.0,activations/imagenet_real/batch_000000,265,-1.2627198,0.055138208
sample_009014,115,sea_slug,images/imagenet_real/sample_009014.png,50.0,activations/imagenet_real/batch_000000,266,16.059824,-5.1394506
sample_009054,2,great_white_shark,images/imagenet_real/sample_009054.png,50.0,activations/imagenet_real/batch_000000,267,-0.26826838,-12.925855
sample_009080,115,sea_slug,images/imagenet_real/sample_009080.png,50.0,activations/imagenet_real/batch_000000,268,15.987003,-5.101102
sample_009152,88,macaw,images/imagenet_real/sample_009152.png,50.0,activations/imagenet_real/batch_000000,269,-4.9468365,7.74742
sample_009153,751,racer,images/imagenet_real/sample_009153.png,50.0,activations/imagenet_real/batch_000000,270,2.844489,-7.6164484
sample_009159,88,macaw,images/imagenet_real/sample_009159.png,50.0,activations/imagenet_real/batch_000000,271,-4.950397,7.7409463
sample_009190,704,parking_meter,images/imagenet_real/sample_009190.png,50.0,activations/imagenet_real/batch_000000,272,1.0002137,0.54353493
sample_009314,827,stove,images/imagenet_real/sample_009314.png,50.0,activations/imagenet_real/batch_000000,273,-0.5634285,-1.1205472
sample_009320,751,racer,images/imagenet_real/sample_009320.png,50.0,activations/imagenet_real/batch_000000,274,2.8992736,-7.7176704
sample_009336,88,macaw,images/imagenet_real/sample_009336.png,50.0,activations/imagenet_real/batch_000000,275,-4.9903083,7.8194737
sample_009378,2,great_white_shark,images/imagenet_real/sample_009378.png,50.0,activations/imagenet_real/batch_000000,276,-0.2796227,-13.032059
sample_009452,67,diamondback,images/imagenet_real/sample_009452.png,50.0,activations/imagenet_real/batch_000000,277,-0.28559476,16.057209
sample_009461,2,great_white_shark,images/imagenet_real/sample_009461.png,50.0,activations/imagenet_real/batch_000000,278,-0.34266755,-13.067419
sample_009564,67,diamondback,images/imagenet_real/sample_009564.png,50.0,activations/imagenet_real/batch_000000,279,-0.3085045,15.969531
sample_009619,704,parking_meter,images/imagenet_real/sample_009619.png,50.0,activations/imagenet_real/batch_000000,280,0.9067953,-0.30127177
sample_009623,2,great_white_shark,images/imagenet_real/sample_009623.png,50.0,activations/imagenet_real/batch_000000,281,-0.28690478,-12.95322
sample_009630,665,moped,images/imagenet_real/sample_009630.png,50.0,activations/imagenet_real/batch_000000,282,1.9847059,-0.81097233
sample_009649,2,great_white_shark,images/imagenet_real/sample_009649.png,50.0,activations/imagenet_real/batch_000000,283,-0.29681024,-12.963745
sample_009659,725,pitcher,images/imagenet_real/sample_009659.png,50.0,activations/imagenet_real/batch_000000,284,-1.3133408,-0.013793509
sample_009706,827,stove,images/imagenet_real/sample_009706.png,50.0,activations/imagenet_real/batch_000000,285,-0.4952554,-0.824173
sample_009720,665,moped,images/imagenet_real/sample_009720.png,50.0,activations/imagenet_real/batch_000000,286,2.2378376,-0.5039509
sample_009771,319,dragonfly,images/imagenet_real/sample_009771.png,50.0,activations/imagenet_real/batch_000000,287,-9.497742,3.5843086
sample_009788,115,sea_slug,images/imagenet_real/sample_009788.png,50.0,activations/imagenet_real/batch_000000,288,15.95132,-5.409598
sample_009812,88,macaw,images/imagenet_real/sample_009812.png,50.0,activations/imagenet_real/batch_000000,289,-4.985988,7.8242555
sample_009849,319,dragonfly,images/imagenet_real/sample_009849.png,50.0,activations/imagenet_real/batch_000000,290,-9.891366,3.3764029
sample_009972,197,giant_schnauzer,images/imagenet_real/sample_009972.png,50.0,activations/imagenet_real/batch_000000,291,1.2879367,4.8106127
sample_010009,88,macaw,images/imagenet_real/sample_010009.png,14.0,activations/imagenet_real/batch_000000,292,-4.442189,7.544471
sample_010104,704,parking_meter,images/imagenet_real/sample_010104.png,14.0,activations/imagenet_real/batch_000000,293,0.6590936,0.8946468
sample_010220,751,racer,images/imagenet_real/sample_010220.png,14.0,activations/imagenet_real/batch_000000,294,2.8558629,-7.3761373
sample_010236,2,great_white_shark,images/imagenet_real/sample_010236.png,14.0,activations/imagenet_real/batch_000000,295,-0.5373964,-12.6886425
sample_010303,665,moped,images/imagenet_real/sample_010303.png,14.0,activations/imagenet_real/batch_000000,296,2.0045862,-0.7142514
sample_010323,827,stove,images/imagenet_real/sample_010323.png,14.0,activations/imagenet_real/batch_000000,297,-0.2894946,-0.7675757
sample_010360,665,moped,images/imagenet_real/sample_010360.png,14.0,activations/imagenet_real/batch_000000,298,2.1268382,-0.25318322
sample_010381,173,Ibizan_hound,images/imagenet_real/sample_010381.png,14.0,activations/imagenet_real/batch_000000,299,2.3925033,2.5173948
sample_010450,319,dragonfly,images/imagenet_real/sample_010450.png,14.0,activations/imagenet_real/batch_000000,300,-9.341968,3.7065792
sample_010473,704,parking_meter,images/imagenet_real/sample_010473.png,14.0,activations/imagenet_real/batch_000000,301,0.78572845,-0.050019365
sample_010547,704,parking_meter,images/imagenet_real/sample_010547.png,14.0,activations/imagenet_real/batch_000000,302,0.865624,0.4148616
sample_010571,665,moped,images/imagenet_real/sample_010571.png,14.0,activations/imagenet_real/batch_000000,303,2.2380228,-0.37586442
sample_010606,86,partridge,images/imagenet_real/sample_010606.png,14.0,activations/imagenet_real/batch_000000,304,-4.459389,4.7471
sample_010645,115,sea_slug,images/imagenet_real/sample_010645.png,14.0,activations/imagenet_real/batch_000000,305,16.15552,-5.4264
sample_010709,751,racer,images/imagenet_real/sample_010709.png,14.0,activations/imagenet_real/batch_000000,306,3.3211598,-6.5605655
sample_010754,649,megalith,images/imagenet_real/sample_010754.png,14.0,activations/imagenet_real/batch_000000,307,4.948562,-1.4218749
sample_010790,88,macaw,images/imagenet_real/sample_010790.png,14.0,activations/imagenet_real/batch_000000,308,-4.4972196,7.5817695
sample_010852,86,partridge,images/imagenet_real/sample_010852.png,14.0,activations/imagenet_real/batch_000000,309,-4.834094,4.704764
sample_010860,704,parking_meter,images/imagenet_real/sample_010860.png,14.0,activations/imagenet_real/batch_000000,310,0.6900816,0.1891466
sample_010862,751,racer,images/imagenet_real/sample_010862.png,14.0,activations/imagenet_real/batch_000000,311,2.849387,-7.40566
sample_010864,649,megalith,images/imagenet_real/sample_010864.png,14.0,activations/imagenet_real/batch_000000,312,4.8238506,-1.421694
sample_010897,173,Ibizan_hound,images/imagenet_real/sample_010897.png,14.0,activations/imagenet_real/batch_000000,313,3.0365698,2.4735553
sample_010921,88,macaw,images/imagenet_real/sample_010921.png,14.0,activations/imagenet_real/batch_000000,314,-4.8286676,7.5448594
sample_010934,319,dragonfly,images/imagenet_real/sample_010934.png,14.0,activations/imagenet_real/batch_000000,315,-9.4045,3.6720123
sample_010982,173,Ibizan_hound,images/imagenet_real/sample_010982.png,14.0,activations/imagenet_real/batch_000000,316,3.568815,2.2473278
sample_011005,649,megalith,images/imagenet_real/sample_011005.png,14.0,activations/imagenet_real/batch_000000,317,5.960013,-1.4303964
sample_011032,930,French_loaf,images/imagenet_real/sample_011032.png,14.0,activations/imagenet_real/batch_000000,318,-3.584654,0.22369304
sample_011115,930,French_loaf,images/imagenet_real/sample_011115.png,14.0,activations/imagenet_real/batch_000000,319,-3.59154,0.22759001
sample_011126,827,stove,images/imagenet_real/sample_011126.png,14.0,activations/imagenet_real/batch_000000,320,-0.3237236,-0.927603
sample_011171,930,French_loaf,images/imagenet_real/sample_011171.png,14.0,activations/imagenet_real/batch_000000,321,-3.640986,0.2083667
sample_011177,665,moped,images/imagenet_real/sample_011177.png,14.0,activations/imagenet_real/batch_000000,322,2.2334435,-0.24530122
sample_011179,751,racer,images/imagenet_real/sample_011179.png,14.0,activations/imagenet_real/batch_000000,323,2.8331587,-7.389277
sample_011200,197,giant_schnauzer,images/imagenet_real/sample_011200.png,14.0,activations/imagenet_real/batch_000000,324,1.8813028,3.5062702
sample_011204,67,diamondback,images/imagenet_real/sample_011204.png,14.0,activations/imagenet_real/batch_000000,325,0.012645146,15.5016365
sample_011264,725,pitcher,images/imagenet_real/sample_011264.png,14.0,activations/imagenet_real/batch_000000,326,-1.1696852,1.3466396
sample_011282,86,partridge,images/imagenet_real/sample_011282.png,14.0,activations/imagenet_real/batch_000000,327,-4.128812,4.9742794
sample_011305,827,stove,images/imagenet_real/sample_011305.png,14.0,activations/imagenet_real/batch_000000,328,-0.055441532,1.9480629
sample_011323,197,giant_schnauzer,images/imagenet_real/sample_011323.png,14.0,activations/imagenet_real/batch_000000,329,1.441084,3.6428347
sample_011366,649,megalith,images/imagenet_real/sample_011366.png,14.0,activations/imagenet_real/batch_000000,330,5.604587,-1.4132426
sample_011400,827,stove,images/imagenet_real/sample_011400.png,14.0,activations/imagenet_real/batch_000000,331,-0.4055003,-0.916627
sample_011441,827,stove,images/imagenet_real/sample_011441.png,14.0,activations/imagenet_real/batch_000000,332,-0.39756286,-0.89843124
sample_011463,2,great_white_shark,images/imagenet_real/sample_011463.png,14.0,activations/imagenet_real/batch_000000,333,-0.5391158,-12.690486
sample_011478,394,sturgeon,images/imagenet_real/sample_011478.png,14.0,activations/imagenet_real/batch_000000,334,8.2521305,7.3411984
sample_011486,751,racer,images/imagenet_real/sample_011486.png,14.0,activations/imagenet_real/batch_000000,335,3.025222,-7.237793
sample_011505,827,stove,images/imagenet_real/sample_011505.png,14.0,activations/imagenet_real/batch_000000,336,-0.36271936,-0.8865682
sample_011525,725,pitcher,images/imagenet_real/sample_011525.png,14.0,activations/imagenet_real/batch_000000,337,-1.314225,1.4097953
sample_011540,319,dragonfly,images/imagenet_real/sample_011540.png,14.0,activations/imagenet_real/batch_000000,338,-9.6778345,3.4930248
sample_011561,665,moped,images/imagenet_real/sample_011561.png,14.0,activations/imagenet_real/batch_000000,339,1.9631766,-0.72864914
sample_011602,86,partridge,images/imagenet_real/sample_011602.png,14.0,activations/imagenet_real/batch_000000,340,-5.0955133,4.4774084
sample_011624,394,sturgeon,images/imagenet_real/sample_011624.png,14.0,activations/imagenet_real/batch_000000,341,8.255216,7.348741
sample_011660,67,diamondback,images/imagenet_real/sample_011660.png,14.0,activations/imagenet_real/batch_000000,342,-0.11280207,15.586951
sample_011678,86,partridge,images/imagenet_real/sample_011678.png,14.0,activations/imagenet_real/batch_000000,343,-4.1431117,4.933276
sample_011712,725,pitcher,images/imagenet_real/sample_011712.png,14.0,activations/imagenet_real/batch_000000,344,-1.2726107,1.1281487
sample_011744,86,partridge,images/imagenet_real/sample_011744.png,14.0,activations/imagenet_real/batch_000000,345,-5.1358595,4.449466
sample_011840,197,giant_schnauzer,images/imagenet_real/sample_011840.png,14.0,activations/imagenet_real/batch_000000,346,1.1936303,4.5382376
sample_011846,930,French_loaf,images/imagenet_real/sample_011846.png,14.0,activations/imagenet_real/batch_000000,347,-3.6358426,0.16991259
sample_011868,725,pitcher,images/imagenet_real/sample_011868.png,14.0,activations/imagenet_real/batch_000000,348,-1.1105843,0.38656095
sample_011915,649,megalith,images/imagenet_real/sample_011915.png,14.0,activations/imagenet_real/batch_000000,349,5.0397124,-1.3121871
sample_011931,704,parking_meter,images/imagenet_real/sample_011931.png,14.0,activations/imagenet_real/batch_000000,350,0.9875482,0.6394612
sample_011942,86,partridge,images/imagenet_real/sample_011942.png,14.0,activations/imagenet_real/batch_000000,351,-4.7655168,4.747698
sample_011982,67,diamondback,images/imagenet_real/sample_011982.png,14.0,activations/imagenet_real/batch_000000,352,-0.28131473,15.6604
sample_011991,86,partridge,images/imagenet_real/sample_011991.png,14.0,activations/imagenet_real/batch_000000,353,-5.010403,4.5364776
sample_012058,827,stove,images/imagenet_real/sample_012058.png,14.0,activations/imagenet_real/batch_000000,354,-0.44281197,-0.75773627
sample_012095,67,diamondback,images/imagenet_real/sample_012095.png,14.0,activations/imagenet_real/batch_000000,355,-0.09788184,15.58225
sample_012160,930,French_loaf,images/imagenet_real/sample_012160.png,14.0,activations/imagenet_real/batch_000000,356,-3.6355357,0.1738896
sample_012180,704,parking_meter,images/imagenet_real/sample_012180.png,14.0,activations/imagenet_real/batch_000000,357,0.6961101,0.25034702
sample_012217,827,stove,images/imagenet_real/sample_012217.png,14.0,activations/imagenet_real/batch_000000,358,-0.36995417,-0.91959924
sample_012223,827,stove,images/imagenet_real/sample_012223.png,14.0,activations/imagenet_real/batch_000000,359,-0.4020582,-0.90982383
sample_012246,115,sea_slug,images/imagenet_real/sample_012246.png,14.0,activations/imagenet_real/batch_000000,360,16.148493,-5.290335
sample_012322,197,giant_schnauzer,images/imagenet_real/sample_012322.png,14.0,activations/imagenet_real/batch_000000,361,1.2584776,4.6011143
sample_012415,751,racer,images/imagenet_real/sample_012415.png,14.0,activations/imagenet_real/batch_000000,362,2.9103918,-7.3219423
sample_012426,173,Ibizan_hound,images/imagenet_real/sample_012426.png,14.0,activations/imagenet_real/batch_000000,363,3.5497835,2.219413
sample_012434,88,macaw,images/imagenet_real/sample_012434.png,14.0,activations/imagenet_real/batch_000000,364,-4.198671,6.726754
sample_012502,827,stove,images/imagenet_real/sample_012502.png,14.0,activations/imagenet_real/batch_000000,365,-0.5346921,-0.7201115
sample_012503,704,parking_meter,images/imagenet_real/sample_012503.png,14.0,activations/imagenet_real/batch_000000,366,0.64341176,0.26810598
sample_012554,725,pitcher,images/imagenet_real/sample_012554.png,14.0,activations/imagenet_real/batch_000000,367,-1.4793764,1.5113508
sample_012587,649,megalith,images/imagenet_real/sample_012587.png,14.0,activations/imagenet_real/batch_000000,368,5.470555,-1.3015623
sample_012589,827,stove,images/imagenet_real/sample_012589.png,14.0,activations/imagenet_real/batch_000000,369,-0.3080696,-0.9592968
sample_012590,665,moped,images/imagenet_real/sample_012590.png,14.0,activations/imagenet_real/batch_000000,370,2.2018824,-0.50781554
sample_012623,173,Ibizan_hound,images/imagenet_real/sample_012623.png,14.0,activations/imagenet_real/batch_000000,371,3.5830448,2.2293816
sample_012669,86,partridge,images/imagenet_real/sample_012669.png,14.0,activations/imagenet_real/batch_000000,372,-4.651115,4.860368
sample_012711,319,dragonfly,images/imagenet_real/sample_012711.png,14.0,activations/imagenet_real/batch_000000,373,-9.8222,3.4224577
sample_012719,394,sturgeon,images/imagenet_real/sample_012719.png,14.0,activations/imagenet_real/batch_000000,374,8.622415,7.6832514
sample_012725,649,megalith,images/imagenet_real/sample_012725.png,14.0,activations/imagenet_real/batch_000000,375,5.5136247,-1.3000916
sample_012791,649,megalith,images/imagenet_real/sample_012791.png,14.0,activations/imagenet_real/batch_000000,376,5.447123,-1.3441056
sample_012870,197,giant_schnauzer,images/imagenet_real/sample_012870.png,14.0,activations/imagenet_real/batch_000000,377,1.4855227,4.3979836
sample_012879,394,sturgeon,images/imagenet_real/sample_012879.png,14.0,activations/imagenet_real/batch_000000,378,8.664216,8.02014
sample_012914,751,racer,images/imagenet_real/sample_012914.png,14.0,activations/imagenet_real/batch_000000,379,2.8405995,-7.4315705
sample_012915,2,great_white_shark,images/imagenet_real/sample_012915.png,14.0,activations/imagenet_real/batch_000000,380,-0.49649975,-12.638965
sample_012944,197,giant_schnauzer,images/imagenet_real/sample_012944.png,14.0,activations/imagenet_real/batch_000000,381,1.4067967,4.695735
sample_012975,725,pitcher,images/imagenet_real/sample_012975.png,14.0,activations/imagenet_real/batch_000000,382,-1.3188751,1.2206075
sample_012995,930,French_loaf,images/imagenet_real/sample_012995.png,14.0,activations/imagenet_real/batch_000000,383,-3.6096306,0.14891335
sample_013014,751,racer,images/imagenet_real/sample_013014.png,14.0,activations/imagenet_real/batch_000000,384,2.9317737,-7.227364
sample_013074,394,sturgeon,images/imagenet_real/sample_013074.png,14.0,activations/imagenet_real/batch_000000,385,8.55916,8.071346
sample_013122,649,megalith,images/imagenet_real/sample_013122.png,14.0,activations/imagenet_real/batch_000000,386,5.9166226,-1.4293245
sample_013143,665,moped,images/imagenet_real/sample_013143.png,14.0,activations/imagenet_real/batch_000000,387,1.9126668,-0.81869936
sample_013182,319,dragonfly,images/imagenet_real/sample_013182.png,14.0,activations/imagenet_real/batch_000000,388,-9.728222,3.4715116
sample_013206,649,megalith,images/imagenet_real/sample_013206.png,14.0,activations/imagenet_real/batch_000000,389,5.346902,-1.3727895
sample_013229,88,macaw,images/imagenet_real/sample_013229.png,14.0,activations/imagenet_real/batch_000000,390,-4.6850905,7.798825
sample_013230,930,French_loaf,images/imagenet_real/sample_013230.png,14.0,activations/imagenet_real/batch_000000,391,-3.088079,0.85869455
sample_013300,86,partridge,images/imagenet_real/sample_013300.png,14.0,activations/imagenet_real/batch_000000,392,-4.6865683,4.714902
sample_013301,725,pitcher,images/imagenet_real/sample_013301.png,14.0,activations/imagenet_real/batch_000000,393,-1.3410649,1.2400235
sample_013303,930,French_loaf,images/imagenet_real/sample_013303.png,14.0,activations/imagenet_real/batch_000000,394,-3.4161038,0.5017628
sample_013334,197,giant_schnauzer,images/imagenet_real/sample_013334.png,14.0,activations/imagenet_real/batch_000000,395,1.3441741,4.7220817
sample_013449,319,dragonfly,images/imagenet_real/sample_013449.png,14.0,activations/imagenet_real/batch_000000,396,-9.78952,3.449151
sample_013502,67,diamondback,images/imagenet_real/sample_013502.png,14.0,activations/imagenet_real/batch_000000,397,-0.09530366,15.62517
sample_013540,173,Ibizan_hound,images/imagenet_real/sample_013540.png,14.0,activations/imagenet_real/batch_000000,398,2.7751303,2.3194714
sample_013655,394,sturgeon,images/imagenet_real/sample_013655.png,14.0,activations/imagenet_real/batch_000000,399,8.628647,7.759386
sample_013698,725,pitcher,images/imagenet_real/sample_013698.png,14.0,activations/imagenet_real/batch_000000,400,-1.142789,0.1396894
sample_013756,86,partridge,images/imagenet_real/sample_013756.png,14.0,activations/imagenet_real/batch_000000,401,-4.298386,4.831243
sample_013796,197,giant_schnauzer,images/imagenet_real/sample_013796.png,14.0,activations/imagenet_real/batch_000000,402,1.5995724,4.5370016
sample_013861,665,moped,images/imagenet_real/sample_013861.png,14.0,activations/imagenet_real/batch_000000,403,2.5237112,-0.08138232
sample_013894,394,sturgeon,images/imagenet_real/sample_013894.png,14.0,activations/imagenet_real/batch_000000,404,8.628853,8.044541
sample_013911,649,megalith,images/imagenet_real/sample_013911.png,14.0,activations/imagenet_real/batch_000000,405,5.935778,-1.4444226
sample_013975,88,macaw,images/imagenet_real/sample_013975.png,14.0,activations/imagenet_real/batch_000000,406,-4.665448,7.7140994
sample_013981,115,sea_slug,images/imagenet_real/sample_013981.png,14.0,activations/imagenet_real/batch_000000,407,16.086687,-5.3533297
sample_013982,930,French_loaf,images/imagenet_real/sample_013982.png,14.0,activations/imagenet_real/batch_000000,408,-3.6506853,0.16743433
sample_014030,88,macaw,images/imagenet_real/sample_014030.png,14.0,activations/imagenet_real/batch_000000,409,-4.749347,7.5828605
sample_014046,86,partridge,images/imagenet_real/sample_014046.png,14.0,activations/imagenet_real/batch_000000,410,-4.7782407,4.7490616
sample_014115,197,giant_schnauzer,images/imagenet_real/sample_014115.png,14.0,activations/imagenet_real/batch_000000,411,1.356353,4.671616
sample_014124,67,diamondback,images/imagenet_real/sample_014124.png,14.0,activations/imagenet_real/batch_000000,412,-0.105937734,15.633863
sample_014196,704,parking_meter,images/imagenet_real/sample_014196.png,14.0,activations/imagenet_real/batch_000000,413,0.83034503,-0.14673468
sample_014198,173,Ibizan_hound,images/imagenet_real/sample_014198.png,14.0,activations/imagenet_real/batch_000000,414,3.2125177,2.2530954
sample_014205,827,stove,images/imagenet_real/sample_014205.png,14.0,activations/imagenet_real/batch_000000,415,-0.4994113,-0.7886008
sample_014207,67,diamondback,images/imagenet_real/sample_014207.png,14.0,activations/imagenet_real/batch_000000,416,0.007809853,15.518862
sample_014267,827,stove,images/imagenet_real/sample_014267.png,14.0,activations/imagenet_real/batch_000000,417,-0.0061486773,1.9138794
sample_014269,2,great_white_shark,images/imagenet_real/sample_014269.png,14.0,activations/imagenet_real/batch_000000,418,-0.5427278,-12.734052
sample_014285,319,dragonfly,images/imagenet_real/sample_014285.png,14.0,activations/imagenet_real/batch_000000,419,-9.733516,3.4847367
sample_014291,115,sea_slug,images/imagenet_real/sample_014291.png,14.0,activations/imagenet_real/batch_000000,420,16.179354,-5.200071
sample_014305,197,giant_schnauzer,images/imagenet_real/sample_014305.png,14.0,activations/imagenet_real/batch_000000,421,1.3852253,4.2789187
sample_014324,88,macaw,images/imagenet_real/sample_014324.png,14.0,activations/imagenet_real/batch_000000,422,-4.7474318,7.6164813
sample_014349,319,dragonfly,images/imagenet_real/sample_014349.png,14.0,activations/imagenet_real/batch_000000,423,-9.667858,3.5134382
sample_014377,2,great_white_shark,images/imagenet_real/sample_014377.png,14.0,activations/imagenet_real/batch_000000,424,-0.4444048,-12.668798
sample_014396,394,sturgeon,images/imagenet_real/sample_014396.png,14.0,activations/imagenet_real/batch_000000,425,8.554383,8.081234
sample_014416,930,French_loaf,images/imagenet_real/sample_014416.png,14.0,activations/imagenet_real/batch_000000,426,-3.5902805,0.21693452
sample_014513,173,Ibizan_hound,images/imagenet_real/sample_014513.png,14.0,activations/imagenet_real/batch_000000,427,3.4287186,2.30607
sample_014527,115,sea_slug,images/imagenet_real/sample_014527.png,14.0,activations/imagenet_real/batch_000000,428,16.229973,-5.289788
sample_014560,827,stove,images/imagenet_real/sample_014560.png,14.0,activations/imagenet_real/batch_000000,429,-0.077393726,1.9645269
sample_014570,665,moped,images/imagenet_real/sample_014570.png,14.0,activations/imagenet_real/batch_000000,430,2.4131162,-0.3009303
